 PREM anisotropic @ 35 mhz                                                        ref per = -28.6 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t  512    4.045166        51.78962        19.30889        3.368347        592.0053      -0.4312095E-07
    0 t  513    4.043846        51.87375        19.27757        3.366685        592.2245      -0.4346149E-07
    0 t  514    4.042528        51.95783        19.24638        3.365031        592.4397      -0.4380337E-07
    0 t  515    4.041212        52.04187        19.21530        3.363386        592.6509      -0.4414660E-07
    0 t  516    4.039898        52.12587        19.18433        3.361750        592.8583      -0.4449116E-07
    0 t  517    4.038586        52.20983        19.15348        3.360122        593.0620      -0.4483707E-07
    0 t  518    4.037276        52.29375        19.12275        3.358503        593.2618      -0.4518431E-07
    0 t  519    4.035968        52.37762        19.09212        3.356892        593.4581      -0.4553288E-07
    0 t  520    4.034662        52.46146        19.06161        3.355289        593.6507      -0.4588263E-07
    0 t  521    4.033357        52.54526        19.03121        3.353695        593.8397      -0.4623385E-07
    0 t  522    4.032055        52.62902        19.00092        3.352109        594.0252      -0.4658640E-07
    0 t  523    4.030755        52.71274        18.97075        3.350531        594.2073      -0.4694028E-07
    0 t  524    4.029456        52.79642        18.94068        3.348962        594.3860      -0.4729547E-07
    0 t  525    4.028160        52.88006        18.91072        3.347400        594.5614      -0.4765197E-07
    0 t  526    4.026865        52.96366        18.88087        3.345847        594.7335      -0.4800981E-07
    0 t  527    4.025572        53.04722        18.85113        3.344302        594.9023      -0.4836893E-07
    0 t  528    4.024282        53.13074        18.82149        3.342766        595.0680      -0.4872936E-07
    0 t  529    4.022993        53.21423        18.79197        3.341237        595.2305      -0.4909110E-07
    0 t  530    4.021707        53.29768        18.76254        3.339716        595.3900      -0.4945413E-07
    0 t  531    4.020422        53.38109        18.73323        3.338204        595.5465      -0.4981845E-07
    0 t  532    4.019139        53.46446        18.70401        3.336699        595.7000      -0.5018407E-07
    0 t  533    4.017859        53.54780        18.67491        3.335203        595.8505      -0.5055098E-07
    0 t  534    4.016580        53.63109        18.64590        3.333714        595.9982      -0.5091918E-07
    0 t  535    4.015303        53.71435        18.61700        3.332233        596.1431      -0.5129883E-07
    0 t  536    4.014029        53.79758        18.58820        3.330760        596.2851      -0.5166924E-07
    0 t  537    4.012756        53.88076        18.55950        3.329295        596.4245      -0.5204093E-07
    0 t  538    4.011485        53.96391        18.53090        3.327838        596.5611      -0.5241390E-07
    0 t  539    4.010217        54.04703        18.50240        3.326388        596.6951      -0.5278814E-07
    0 t  540    4.008950        54.13011        18.47401        3.324946        596.8265      -0.5316365E-07
    0 t  541    4.007686        54.21315        18.44571        3.323512        596.9553      -0.5354044E-07
    0 t  542    4.006423        54.29615        18.41751        3.322086        597.0817      -0.5388171E-07
    0 t  543    4.005162        54.37912        18.38941        3.320667        597.2055      -0.5426039E-07
    0 t  544    4.003904        54.46206        18.36141        3.319256        597.3269      -0.5464031E-07
    0 t  545    4.002648        54.54496        18.33350        3.317852        597.4459      -0.5502149E-07
    0 t  546    4.001393        54.62783        18.30569        3.316456        597.5626      -0.5540390E-07
    0 t  547    4.000141        54.71066        18.27797        3.315068        597.6770      -0.5578757E-07
    0 t  548    3.998890        54.79345        18.25036        3.313686        597.7891      -0.5617246E-07
    0 t  549    3.997642        54.87621        18.22283        3.312313        597.8990      -0.5655860E-07
    0 t  550    3.996396        54.95894        18.19540        3.310946        598.0066      -0.5694597E-07
    0 t  551    3.995152        55.04163        18.16807        3.309588        598.1121      -0.5733456E-07
    0 t  552    3.993910        55.12429        18.14082        3.308236        598.2155      -0.5772438E-07
    0 t  553    3.992669        55.20692        18.11367        3.306892        598.3168      -0.5811542E-07
    0 t  554    3.991431        55.28951        18.08661        3.305555        598.4161      -0.5850768E-07
    0 t  555    3.990195        55.37207        18.05965        3.304225        598.5134      -0.5890116E-07
    0 t  556    3.988961        55.45460        18.03277        3.302902        598.6086      -0.5929585E-07
    0 t  557    3.987730        55.53709        18.00599        3.301587        598.7020      -0.5969174E-07
    0 t  558    3.986500        55.61955        17.97929        3.300279        598.7934      -0.6008884E-07
    0 t  559    3.985272        55.70198        17.95268        3.298978        598.8829      -0.6048714E-07
    0 t  560    3.984046        55.78437        17.92617        3.297684        598.9706      -0.6088664E-07
    0 t  561    3.982823        55.86673        17.89974        3.296397        599.0565      -0.6128734E-07
    0 t  562    3.981601        55.94906        17.87340        3.295117        599.1406      -0.6168922E-07
    0 t  563    3.980382        56.03136        17.84715        3.293844        599.2230      -0.6209230E-07
    0 t  564    3.979164        56.11363        17.82098        3.292578        599.3036      -0.6249656E-07
    0 t  565    3.977949        56.19587        17.79490        3.291319        599.3825      -0.6290199E-07
    0 t  566    3.976736        56.27807        17.76891        3.290067        599.4598      -0.6330861E-07
    0 t  567    3.975525        56.36024        17.74300        3.288822        599.5355      -0.6371640E-07
    0 t  568    3.974316        56.44238        17.71718        3.287583        599.6096      -0.6412536E-07
    0 t  569    3.973109        56.52450        17.69145        3.286351        599.6820      -0.6453548E-07
    0 t  570    3.971904        56.60658        17.66579        3.285126        599.7530      -0.6494677E-07
    0 t  571    3.970701        56.68863        17.64022        3.283908        599.8224      -0.6535922E-07
    0 t  572    3.969500        56.77065        17.61474        3.282697        599.8903      -0.6577282E-07
    0 t  573    3.968301        56.85263        17.58933        3.281492        599.9568      -0.6618758E-07
    0 t  574    3.967105        56.93459        17.56401        3.280294        600.0218      -0.6660348E-07
    0 t  575    3.965910        57.01652        17.53878        3.279102        600.0855      -0.6702055E-07
    0 t  576    3.964718        57.09842        17.51362        3.277917        600.1477      -0.6743877E-07
    0 t  577    3.963527        57.18029        17.48854        3.276739        600.2086      -0.6785810E-07
    0 t  578    3.962339        57.26213        17.46355        3.275567        600.2681      -0.6827857E-07
    0 t  579    3.961153        57.34395        17.43863        3.274402        600.3263      -0.6870017E-07
    0 t  580    3.959969        57.42573        17.41380        3.273243        600.3832      -0.6912289E-07
    0 t  581    3.958787        57.50748        17.38904        3.272090        600.4389      -0.6954673E-07
    0 t  582    3.957607        57.58921        17.36436        3.270944        600.4933      -0.6997170E-07
    0 t  583    3.956429        57.67090        17.33977        3.269804        600.5465      -0.7039778E-07
    0 t  584    3.955253        57.75257        17.31525        3.268671        600.5985      -0.7082498E-07
    0 t  585    3.954080        57.83421        17.29080        3.267544        600.6493      -0.7125328E-07
    0 t  586    3.952908        57.91582        17.26644        3.266423        600.6990      -0.7168269E-07
    0 t  587    3.951738        57.99741        17.24215        3.265308        600.7475      -0.7211319E-07
    0 t  588    3.950571        58.07896        17.21794        3.264200        600.7949      -0.7254480E-07
    0 t  589    3.949406        58.16049        17.19380        3.263098        600.8413      -0.7297750E-07
    0 t  590    3.948242        58.24199        17.16974        3.262002        600.8865      -0.7341129E-07
    0 t  591    3.947081        58.32347        17.14576        3.260912        600.9307      -0.7384616E-07
    0 t  592    3.945922        58.40491        17.12185        3.259828        600.9738      -0.7428212E-07
    0 t  593    3.944765        58.48633        17.09801        3.258750        601.0160      -0.7471915E-07
    0 t  594    3.943610        58.56773        17.07425        3.257679        601.0571      -0.7515726E-07
    0 t  595    3.942457        58.64909        17.05056        3.256613        601.0973      -0.7559645E-07
    0 t  596    3.941307        58.73043        17.02695        3.255553        601.1365      -0.7603669E-07
    0 t  597    3.940158        58.81175        17.00341        3.254499        601.1747      -0.7647800E-07
    0 t  598    3.939011        58.89303        16.97994        3.253452        601.2121      -0.7692037E-07
    0 t  599    3.937867        58.97429        16.95654        3.252410        601.2485      -0.7736380E-07
    0 t  600    3.936725        59.05553        16.93322        3.251374        601.2840      -0.7780828E-07
    0 t  601    3.935584        59.13674        16.90996        3.250343        601.3187      -0.7825380E-07
    0 t  602    3.934446        59.21792        16.88678        3.249319        601.3525      -0.7870037E-07
    0 t  603    3.933310        59.29908        16.86367        3.248300        601.3854      -0.7914798E-07
    0 t  604    3.932176        59.38021        16.84063        3.247287        601.4176      -0.7959663E-07
    0 t  605    3.931044        59.46132        16.81766        3.246280        601.4489      -0.8004631E-07
    0 t  606    3.929914        59.54240        16.79475        3.245278        601.4794      -0.8049701E-07
    0 t  607    3.928786        59.62346        16.77192        3.244283        601.5091      -0.8094875E-07
    0 t  608    3.927660        59.70449        16.74916        3.243292        601.5381      -0.8140148E-07
    0 t  609    3.926536        59.78550        16.72646        3.242308        601.5663      -0.8185526E-07
    0 t  610    3.925415        59.86648        16.70384        3.241329        601.5938      -0.8231003E-07
    0 t  611    3.924295        59.94744        16.68128        3.240355        601.6206      -0.8257006E-07
    0 t  612    3.923178        60.02838        16.65879        3.239387        601.6466      -0.8303166E-07
    0 t  613    3.922062        60.10929        16.63636        3.238425        601.6720      -0.8349431E-07
    0 t  614    3.920949        60.19017        16.61401        3.237468        601.6966      -0.8395800E-07
    0 t  615    3.919838        60.27103        16.59172        3.236516        601.7206      -0.8442273E-07
    0 t  616    3.918728        60.35187        16.56949        3.235570        601.7440      -0.8488849E-07
    0 t  617    3.917621        60.43269        16.54734        3.234629        601.7667      -0.8535529E-07
    0 t  618    3.916516        60.51348        16.52524        3.233694        601.7887      -0.8582311E-07
    0 t  619    3.915413        60.59425        16.50322        3.232764        601.8102      -0.8629197E-07
    0 t  620    3.914312        60.67500        16.48125        3.231839        601.8310      -0.8676185E-07
    0 t  621    3.913213        60.75572        16.45936        3.230919        601.8512      -0.8723275E-07
    0 t  622    3.912116        60.83642        16.43752        3.230005        601.8709      -0.8770468E-07
    0 t  623    3.911021        60.91709        16.41575        3.229096        601.8900      -0.8817762E-07
    0 t  624    3.909929        60.99775        16.39405        3.228192        601.9085      -0.8865158E-07
    0 t  625    3.908838        61.07838        16.37241        3.227294        601.9264      -0.8912655E-07
    0 t  626    3.907749        61.15899        16.35083        3.226400        601.9438      -0.8960253E-07
    0 t  627    3.906663        61.23958        16.32931        3.225512        601.9607      -0.9007951E-07
    0 t  628    3.905578        61.32014        16.30786        3.224628        601.9771      -0.8971269E-07
    0 t  629    3.904496        61.40068        16.28646        3.223750        601.9930      -0.9017598E-07
    0 t  630    3.903415        61.48121        16.26513        3.222877        602.0083      -0.9062515E-07
    0 t  631    3.902337        61.56170        16.24386        3.222009        602.0232      -0.9199748E-07
    0 t  632    3.901260        61.64218        16.22266        3.221146        602.0376      -0.9247947E-07
    0 t  633    3.900186        61.72264        16.20151        3.220287        602.0515      -0.9296245E-07
    0 t  634    3.899114        61.80307        16.18043        3.219434        602.0649      -0.9344641E-07
    0 t  635    3.898044        61.88349        16.15940        3.218586        602.0779      -0.9393137E-07
    0 t  636    3.896975        61.96388        16.13843        3.217742        602.0905      -0.9441731E-07
    0 t  637    3.895909        62.04425        16.11753        3.216904        602.1026      -0.9490424E-07
    0 t  638    3.894845        62.12460        16.09668        3.216070        602.1143      -0.9539215E-07
    0 t  639    3.893783        62.20493        16.07590        3.215241        602.1256      -0.9588103E-07
    0 t  640    3.892723        62.28524        16.05517        3.214417        602.1365      -0.9637088E-07
    0 t  641    3.891665        62.36553        16.03450        3.213597        602.1469      -0.9686170E-07
    0 t  642    3.890609        62.44580        16.01389        3.212782        602.1570      -0.9735345E-07
    0 t  643    3.889555        62.52604        15.99334        3.211972        602.1667      -0.9784607E-07
    0 t  644    3.888503        62.60627        15.97284        3.211167        602.1760      -0.9833981E-07
    0 t  645    3.887453        62.68648        15.95240        3.210366        602.1849      -0.9883401E-07
    0 t  646    3.886405        62.76667        15.93202        3.209570        602.1935      -0.9932966E-07
    0 t  647    3.885359        62.84683        15.91170        3.208779        602.2017      -0.9982628E-07
    0 t  648    3.884315        62.92698        15.89143        3.207992        602.2096      -0.1003015E-06
    0 t  649    3.883273        63.00711        15.87122        3.207210        602.2171      -0.1007926E-06
    0 t  650    3.882233        63.08722        15.85107        3.206432        602.2243      -0.1012845E-06
    0 t  651    3.881195        63.16731        15.83097        3.205659        602.2312      -0.1017773E-06
    0 t  652    3.880159        63.24738        15.81093        3.204891        602.2378      -0.1022710E-06
    0 t  653    3.879125        63.32743        15.79095        3.204126        602.2440      -0.1027654E-06
    0 t  654    3.878093        63.40746        15.77101        3.203367        602.2499      -0.1032607E-06
    0 t  655    3.877063        63.48748        15.75114        3.202611        602.2556      -0.1037569E-06
    0 t  656    3.876035        63.56747        15.73132        3.201860        602.2609      -0.1042538E-06
    0 t  657    3.875009        63.64745        15.71155        3.201114        602.2659      -0.1047516E-06
    0 t  658    3.873985        63.72740        15.69184        3.200372        602.2707      -0.1052502E-06
    0 t  659    3.872963        63.80734        15.67218        3.199634        602.2752      -0.1057496E-06
    0 t  660    3.871943        63.88726        15.65257        3.198900        602.2794      -0.1062498E-06
    0 t  661    3.870925        63.96716        15.63302        3.198171        602.2834      -0.1067508E-06
    0 t  662    3.869909        64.04705        15.61352        3.197446        602.2870      -0.1072526E-06
    0 t  663    3.868895        64.12691        15.59408        3.196725        602.2905      -0.1077552E-06
    0 t  664    3.867882        64.20676        15.57468        3.196008        602.2937      -0.1082586E-06
    0 t  665    3.866872        64.28659        15.55534        3.195296        602.2966      -0.1087628E-06
    0 t  666    3.865864        64.36640        15.53605        3.194588        602.2993      -0.1092678E-06
    0 t  667    3.864858        64.44620        15.51682        3.193884        602.3018      -0.1097735E-06
    0 t  668    3.863853        64.52598        15.49763        3.193184        602.3040      -0.1102800E-06
    0 t  669    3.862851        64.60574        15.47850        3.192488        602.3061      -0.1107873E-06
    0 t  670    3.861851        64.68548        15.45942        3.191797        602.3079      -0.1112953E-06
    0 t  671    3.860852        64.76520        15.44039        3.191109        602.3095      -0.1118041E-06
    0 t  672    3.859856        64.84491        15.42141        3.190425        602.3109      -0.1123136E-06
    0 t  673    3.858861        64.92460        15.40248        3.189746        602.3120      -0.1128239E-06
    0 t  674    3.857869        65.00428        15.38360        3.189070        602.3130      -0.1133350E-06
    0 t  675    3.856878        65.08393        15.36477        3.188399        602.3138      -0.1138468E-06
    0 t  676    3.855889        65.16357        15.34600        3.187731        602.3144      -0.1143593E-06
    0 t  677    3.854903        65.24320        15.32727        3.187067        602.3148      -0.1148726E-06
    0 t  678    3.853918        65.32281        15.30859        3.186407        602.3150      -0.1153866E-06
    0 t  679    3.852935        65.40240        15.28996        3.185752        602.3151      -0.1159013E-06
    0 t  680    3.851954        65.48197        15.27138        3.185100        602.3149      -0.1164167E-06
    0 t  681    3.850975        65.56153        15.25285        3.184451        602.3146      -0.1169328E-06
    0 t  682    3.849998        65.64107        15.23436        3.183807        602.3142      -0.1174497E-06
    0 t  683    3.849023        65.72060        15.21593        3.183166        602.3135      -0.1179673E-06
    0 t  684    3.848049        65.80011        15.19754        3.182530        602.3127      -0.1184855E-06
    0 t  685    3.847078        65.87960        15.17921        3.181897        602.3118      -0.1190045E-06
    0 t  686    3.846108        65.95908        15.16091        3.181268        602.3107      -0.1195241E-06
    0 t  687    3.845141        66.03854        15.14267        3.180642        602.3094      -0.1200445E-06
    0 t  688    3.844175        66.11799        15.12448        3.180020        602.3080      -0.1205655E-06
    0 t  689    3.843211        66.19742        15.10633        3.179402        602.3065      -0.1210872E-06
    0 t  690    3.842250        66.27684        15.08823        3.178788        602.3048      -0.1216096E-06
    0 t  691    3.841290        66.35624        15.07017        3.178177        602.3030      -0.1221327E-06
    0 t  692    3.840332        66.43563        15.05216        3.177570        602.3011      -0.1226564E-06
    0 t  693    3.839375        66.51500        15.03420        3.176966        602.2990      -0.1231808E-06
    0 t  694    3.838421        66.59435        15.01629        3.176366        602.2968      -0.1237058E-06
    0 t  695    3.837469        66.67369        14.99842        3.175770        602.2945      -0.1242315E-06
    0 t  696    3.836518        66.75302        14.98060        3.175177        602.2920      -0.1247549E-06
    0 t  697    3.835570        66.83233        14.96282        3.174588        602.2895      -0.1252823E-06
    0 t  698    3.834623        66.91163        14.94509        3.174002        602.2868      -0.1258103E-06
    0 t  699    3.833678        66.99091        14.92740        3.173420        602.2840      -0.1263389E-06
    0 t  700    3.832735        67.07018        14.90976        3.172841        602.2811      -0.1268682E-06
    0 t  701    3.831794        67.14943        14.89216        3.172266        602.2781      -0.1273982E-06
    0 t  702    3.830854        67.22867        14.87461        3.171694        602.2750      -0.1279288E-06
    0 t  703    3.829917        67.30789        14.85710        3.171125        602.2718      -0.1284600E-06
    0 t  704    3.828981        67.38710        14.83963        3.170560        602.2685      -0.1289919E-06
    0 t  705    3.828048        67.46630        14.82222        3.169999        602.2651      -0.1295244E-06
    0 t  706    3.827116        67.54548        14.80484        3.169440        602.2616      -0.1300575E-06
    0 t  707    3.826186        67.62465        14.78751        3.168885        602.2580      -0.1305913E-06
    0 t  708    3.825258        67.70380        14.77022        3.168334        602.2544      -0.1311257E-06
    0 t  709    3.824331        67.78295        14.75297        3.167785        602.2506      -0.1316607E-06
    0 t  710    3.823407        67.86207        14.73577        3.167240        602.2468      -0.1321963E-06
    0 t  711    3.822484        67.94119        14.71861        3.166698        602.2428      -0.1327325E-06
    0 t  712    3.821563        68.02029        14.70150        3.166160        602.2388      -0.1332693E-06
    0 t  713    3.820644        68.09937        14.68442        3.165625        602.2348      -0.1338068E-06
    0 t  714    3.819727        68.17845        14.66739        3.165093        602.2306      -0.1343448E-06
    0 t  715    3.818812        68.25751        14.65040        3.164564        602.2264      -0.1348834E-06
    0 t  716    3.817898        68.33655        14.63346        3.164038        602.2221      -0.1354226E-06
    0 t  717    3.816987        68.41559        14.61655        3.163516        602.2177      -0.1359624E-06
    0 t  718    3.816077        68.49461        14.59969        3.162996        602.2132      -0.1365027E-06
    0 t  719    3.815169        68.57362        14.58287        3.162480        602.2087      -0.1370437E-06
    0 t  720    3.814262        68.65261        14.56609        3.161967        602.2042      -0.1375852E-06
    0 t  721    3.813358        68.73159        14.54935        3.161457        602.1995      -0.1381273E-06
    0 t  722    3.812455        68.81056        14.53265        3.160950        602.1948      -0.1386699E-06
    0 t  723    3.811554        68.88952        14.51600        3.160446        602.1901      -0.1392135E-06
    0 t  724    3.810655        68.96846        14.49938        3.159945        602.1853      -0.1397572E-06
    0 t  725    3.809758        69.04740        14.48281        3.159447        602.1804      -0.1403016E-06
    0 t  726    3.808862        69.12632        14.46627        3.158953        602.1755      -0.1408464E-06
    0 t  727    3.807968        69.20522        14.44978        3.158461        602.1705      -0.1413918E-06
    0 t  728    3.807077        69.28412        14.43332        3.157972        602.1655      -0.1419378E-06
    0 t  729    3.806186        69.36300        14.41691        3.157486        602.1604      -0.1424843E-06
    0 t  730    3.805298        69.44187        14.40053        3.157003        602.1553      -0.1430313E-06
    0 t  731    3.804411        69.52073        14.38420        3.156523        602.1501      -0.1435789E-06
    0 t  732    3.803526        69.59958        14.36790        3.156046        602.1449      -0.1441269E-06
    0 t  733    3.802643        69.67841        14.35165        3.155572        602.1397      -0.1446755E-06
    0 t  734    3.801762        69.75723        14.33543        3.155101        602.1344      -0.1452246E-06
    0 t  735    3.800882        69.83605        14.31925        3.154633        602.1290      -0.1457743E-06
    0 t  736    3.800005        69.91484        14.30311        3.154167        602.1237      -0.1463244E-06
    0 t  737    3.799129        69.99363        14.28701        3.153705        602.1183      -0.1468750E-06
    0 t  738    3.798254        70.07241        14.27095        3.153245        602.1128      -0.1474262E-06
    0 t  739    3.797382        70.15117        14.25493        3.152788        602.1073      -0.1479778E-06
    0 t  740    3.796511        70.22993        14.23894        3.152333        602.1018      -0.1485299E-06
    0 t  741    3.795642        70.30867        14.22300        3.151882        602.0963      -0.1490825E-06
    0 t  742    3.794774        70.38740        14.20709        3.151433        602.0907      -0.1496357E-06
    0 t  743    3.793909        70.46612        14.19122        3.150987        602.0851      -0.1501892E-06
    0 t  744    3.793045        70.54483        14.17538        3.150544        602.0794      -0.1507433E-06
    0 t  745    3.792183        70.62353        14.15959        3.150103        602.0738      -0.1512978E-06
    0 t  746    3.791322        70.70221        14.14383        3.149666        602.0681      -0.1518528E-06
    0 t  747    3.790463        70.78089        14.12811        3.149231        602.0623      -0.1524083E-06
    0 t  748    3.789606        70.85956        14.11242        3.148798        602.0566      -0.1529642E-06
    0 t  749    3.788751        70.93821        14.09678        3.148368        602.0508      -0.1535206E-06
    0 t  750    3.787897        71.01685        14.08116        3.147941        602.0450      -0.1540774E-06
    0 t  751    3.787045        71.09549        14.06559        3.147517        602.0392      -0.1546347E-06
    0 t  752    3.786195        71.17411        14.05005        3.147095        602.0334      -0.1551925E-06
    0 t  753    3.785347        71.25272        14.03455        3.146675        602.0275      -0.1557506E-06
    0 t  754    3.784500        71.33132        14.01909        3.146259        602.0216      -0.1563093E-06
    0 t  755    3.783655        71.40991        14.00366        3.145844        602.0157      -0.1568683E-06
    0 t  756    3.782811        71.48849        13.98826        3.145433        602.0098      -0.1574278E-06
    0 t  757    3.781970        71.56706        13.97291        3.145024        602.0039      -0.1579877E-06
    0 t  758    3.781130        71.64563        13.95759        3.144617        601.9980      -0.1585480E-06
    0 t  759    3.780291        71.72418        13.94230        3.144213        601.9920      -0.1591088E-06
    0 t  760    3.779455        71.80272        13.92705        3.143812        601.9860      -0.1596699E-06
    0 t  761    3.778619        71.88125        13.91183        3.143412        601.9800      -0.1602315E-06
    0 t  762    3.777786        71.95977        13.89665        3.143016        601.9740      -0.1607935E-06
    0 t  763    3.776954        72.03828        13.88151        3.142622        601.9680      -0.1613558E-06
    0 t  764    3.776124        72.11678        13.86640        3.142230        601.9620      -0.1619186E-06
    0 t  765    3.775296        72.19527        13.85132        3.141841        601.9560      -0.1624818E-06
    0 t  766    3.774469        72.27375        13.83628        3.141454        601.9499      -0.1630454E-06
    0 t  767    3.773644        72.35222        13.82128        3.141070        601.9439      -0.1636093E-06
    0 t  768    3.772821        72.43068        13.80630        3.140687        601.9378      -0.1641737E-06
    0 t  769    3.771999        72.50913        13.79137        3.140308        601.9318      -0.1647384E-06
    0 t  770    3.771179        72.58758        13.77646        3.139930        601.9257      -0.1653035E-06
    0 t  771    3.770360        72.66601        13.76159        3.139556        601.9196      -0.1658689E-06
    0 t  772    3.769544        72.74444        13.74676        3.139183        601.9135      -0.1664348E-06
    0 t  773    3.768728        72.82285        13.73195        3.138813        601.9074      -0.1670010E-06
    0 t  774    3.767915        72.90126        13.71718        3.138445        601.9013      -0.1675675E-06
    0 t  775    3.767103        72.97965        13.70245        3.138079        601.8952      -0.1681344E-06
    0 t  776    3.766292        73.05804        13.68775        3.137716        601.8891      -0.1687017E-06
    0 t  777    3.765484        73.13642        13.67308        3.137354        601.8830      -0.1692693E-06
    0 t  778    3.764676        73.21479        13.65844        3.136996        601.8769      -0.1698372E-06
    0 t  779    3.763871        73.29315        13.64384        3.136639        601.8708      -0.1704055E-06
    0 t  780    3.763067        73.37150        13.62927        3.136285        601.8647      -0.1709742E-06
    0 t  781    3.762265        73.44984        13.61473        3.135932        601.8586      -0.1715431E-06
    0 t  782    3.761464        73.52818        13.60023        3.135582        601.8525      -0.1721124E-06
    0 t  783    3.760665        73.60650        13.58576        3.135235        601.8464      -0.1726820E-06
    0 t  784    3.759868        73.68482        13.57132        3.134889        601.8403      -0.1732520E-06
    0 t  785    3.759072        73.76313        13.55691        3.134546        601.8342      -0.1738222E-06
    0 t  786    3.758277        73.84143        13.54253        3.134205        601.8281      -0.1743928E-06
    0 t  787    3.757485        73.91972        13.52819        3.133865        601.8220      -0.1749637E-06
    0 t  788    3.756693        73.99800        13.51388        3.133529        601.8159      -0.1755349E-06
    0 t  789    3.755904        74.07627        13.49960        3.133194        601.8098      -0.1761064E-06
    0 t  790    3.755116        74.15454        13.48535        3.132861        601.8037      -0.1767226E-06
    0 t  791    3.754329        74.23280        13.47113        3.132530        601.7976      -0.1772954E-06
    0 t  792    3.753545        74.31105        13.45695        3.132202        601.7915      -0.1778685E-06
    0 t  793    3.752761        74.38929        13.44280        3.131876        601.7855      -0.1784419E-06
    0 t  794    3.751980        74.46752        13.42867        3.131551        601.7794      -0.1790156E-06
    0 t  795    3.751199        74.54574        13.41458        3.131229        601.7733      -0.1795896E-06
    0 t  796    3.750421        74.62396        13.40052        3.130909        601.7673      -0.1801639E-06
    0 t  797    3.749644        74.70217        13.38649        3.130590        601.7612      -0.1807384E-06
    0 t  798    3.748868        74.78037        13.37249        3.130274        601.7552      -0.1813132E-06
    0 t  799    3.748094        74.85856        13.35852        3.129960        601.7491      -0.1818883E-06
    0 t  800    3.747322        74.93675        13.34459        3.129648        601.7431      -0.1824637E-06
    0 t  801    3.746551        75.01493        13.33068        3.129338        601.7371      -0.1830393E-06
    0 t  802    3.745782        75.09310        13.31680        3.129029        601.7310      -0.1836152E-06
    0 t  803    3.745014        75.17126        13.30296        3.128723        601.7250      -0.1841913E-06
    0 t  804    3.744247        75.24941        13.28914        3.128419        601.7190      -0.1847677E-06
    0 t  805    3.743483        75.32756        13.27535        3.128117        601.7130      -0.1853444E-06
    0 t  806    3.742719        75.40570        13.26160        3.127816        601.7071      -0.1859213E-06
    0 t  807    3.741958        75.48383        13.24787        3.127518        601.7011      -0.1864984E-06
    0 t  808    3.741198        75.56196        13.23417        3.127221        601.6951      -0.1870758E-06
    0 t  809    3.740439        75.64007        13.22051        3.126926        601.6892      -0.1876534E-06
    0 t  810    3.739682        75.71818        13.20687        3.126634        601.6832      -0.1882313E-06
    0 t  811    3.738926        75.79629        13.19326        3.126343        601.6773      -0.1888093E-06
    0 t  812    3.738172        75.87438        13.17968        3.126054        601.6714      -0.1893879E-06
    0 t  813    3.737419        75.95247        13.16613        3.125766        601.6654      -0.1899694E-06
    0 t  814    3.736668        76.03055        13.15261        3.125481        601.6595      -0.1905576E-06
    0 t  815    3.735918        76.10862        13.13912        3.125198        601.6536      -0.1911241E-06
    0 t  816    3.735170        76.18669        13.12565        3.124916        601.6478      -0.1917034E-06
    0 t  817    3.734423        76.26475        13.11222        3.124636        601.6419      -0.1922828E-06
    0 t  818    3.733678        76.34280        13.09881        3.124358        601.6360      -0.1928625E-06
    0 t  819    3.732935        76.42085        13.08543        3.124082        601.6302      -0.1934423E-06
    0 t  820    3.732192        76.49889        13.07209        3.123807        601.6244      -0.1940226E-06
    0 t  821    3.731451        76.57692        13.05876        3.123535        601.6186      -0.1946038E-06
    0 t  822    3.730712        76.65495        13.04547        3.123264        601.6127      -0.1951863E-06
    0 t  823    3.729974        76.73296        13.03221        3.122995        601.6070      -0.1957704E-06
    0 t  824    3.729238        76.81098        13.01897        3.122727        601.6012      -0.1963568E-06
    0 t  825    3.728503        76.88898        13.00576        3.122461        601.5954      -0.1969257E-06
    0 t  826    3.727770        76.96698        12.99258        3.122198        601.5896      -0.1975069E-06
    0 t  827    3.727038        77.04497        12.97943        3.121935        601.5839      -0.1980882E-06
    0 t  828    3.726307        77.12296        12.96631        3.121675        601.5782      -0.1986698E-06
    0 t  829    3.725578        77.20094        12.95321        3.121416        601.5725      -0.1992514E-06
    0 t  830    3.724850        77.27891        12.94014        3.121159        601.5668      -0.1998333E-06
    0 t  831    3.724124        77.35687        12.92710        3.120903        601.5611      -0.2004153E-06
    0 t  832    3.723399        77.43483        12.91408        3.120650        601.5554      -0.2009975E-06
    0 t  833    3.722676        77.51279        12.90110        3.120398        601.5497      -0.2015798E-06
    0 t  834    3.721954        77.59074        12.88814        3.120147        601.5441      -0.2021623E-06
    0 t  835    3.721234        77.66868        12.87520        3.119898        601.5385      -0.2027449E-06
    0 t  836    3.720514        77.74661        12.86230        3.119651        601.5329      -0.2033276E-06
    0 t  837    3.719797        77.82454        12.84942        3.119406        601.5273      -0.2039105E-06
    0 t  838    3.719081        77.90246        12.83656        3.119162        601.5217      -0.2044935E-06
    0 t  839    3.718366        77.98038        12.82374        3.118919        601.5161      -0.2050767E-06
    0 t  840    3.717652        78.05829        12.81094        3.118679        601.5106      -0.2056599E-06
    0 t  841    3.716940        78.13619        12.79817        3.118440        601.5050      -0.2062433E-06
    0 t  842    3.716230        78.21409        12.78542        3.118202        601.4995      -0.2068268E-06
