324A_TA_LHZ 31.442499 -105.482803 0.000000
325A_TA_LHZ 31.371099 -104.971199 0.000000
326A_TA_LHZ 31.316500 -103.978600 0.000000
327A_TA_LHZ 31.369101 -103.492302 0.000000
328A_TA_LHZ 31.381800 -102.809700 0.000000
329A_TA_LHZ 31.487000 -101.980797 0.000000
330A_TA_LHZ 31.406300 -101.175201 0.000000
331A_TA_LHZ 31.308500 -100.426598 0.000000
332A_TA_LHZ 31.382900 -99.742302 0.000000
333A_TA_LHZ 31.324900 -98.984100 0.000000
334A_TA_LHZ 31.332500 -98.237900 0.000000
335A_TA_LHZ 31.281900 -97.427101 0.000000
336A_TA_LHZ 31.386999 -96.844299 0.000000
337A_TA_LHZ 31.315901 -95.885399 0.000000
338A_TA_LHZ 31.356701 -95.310600 0.000000
339A_TA_LHZ 31.333099 -94.556000 0.000000
340A_TA_LHZ 31.416700 -93.889603 0.000000
341A_TA_LHZ 31.333401 -93.168098 0.000000
342A_TA_LHZ 31.374701 -92.324898 0.000000
343A_TA_LHZ 31.283899 -91.616898 0.000000
344A_TA_LHZ 31.452700 -90.731796 0.000000
345A_TA_LHZ 31.308001 -90.030899 0.000000
346A_TA_LHZ 31.387600 -89.464897 0.000000
347A_TA_LHZ 31.401699 -88.541199 0.000000
348A_TA_LHZ 31.412901 -87.902298 0.000000
349A_TA_LHZ 31.350401 -87.192398 0.000000
350A_TA_LHZ 31.420700 -86.335297 0.000000
351A_TA_LHZ 31.275299 -85.603600 0.000000
352A_TA_LHZ 31.479300 -84.927399 0.000000
353A_TA_LHZ 31.347401 -84.217201 0.000000
355A_TA_LHZ 31.343800 -82.851799 0.000000
356A_TA_LHZ 31.324699 -82.127502 0.000000
357A_TA_LHZ 31.423901 -81.485497 0.000000
425A_TA_LHZ 30.786200 -104.985703 0.000000
426A_TA_LHZ 30.668900 -104.029297 0.000000
427A_TA_LHZ 30.849800 -103.401802 0.000000
428A_TA_LHZ 30.726299 -102.684700 0.000000
429A_TA_LHZ 30.624800 -101.893799 0.000000
430A_TA_LHZ 30.786600 -101.236198 0.000000
431A_TA_LHZ 30.682400 -100.607903 0.000000
432A_TA_LHZ 30.875500 -99.793701 0.000000
433A_TA_LHZ 30.754400 -99.091003 0.000000
434A_TA_LHZ 30.814199 -98.268997 0.000000
435B_TA_LHZ 30.782700 -97.584999 0.000000
436A_TA_LHZ 30.770201 -96.795998 0.000000
437A_TA_LHZ 30.829201 -96.138603 0.000000
438A_TA_LHZ 30.750000 -95.474098 0.000000
439A_TA_LHZ 30.793699 -94.765999 0.000000
440A_TA_LHZ 30.745600 -93.958702 0.000000
441A_TA_LHZ 30.749800 -93.189796 0.000000
442A_TA_LHZ 30.711901 -92.431396 0.000000
443A_TA_LHZ 30.764200 -91.780899 0.000000
444A_TA_LHZ 30.715300 -90.746300 0.000000
445A_TA_LHZ 30.730301 -90.337997 0.000000
446A_TA_LHZ 30.791201 -89.364502 0.000000
447A_TA_LHZ 30.795200 -88.654198 0.000000
448A_TA_LHZ 30.930901 -87.860802 0.000000
449A_TA_LHZ 30.759600 -87.215103 0.000000
450A_TA_LHZ 30.803801 -86.586304 0.000000
451A_TA_LHZ 30.615999 -85.746696 0.000000
452A_TA_LHZ 30.849199 -85.182999 0.000000
453A_TA_LHZ 30.854099 -84.319702 0.000000
454A_TA_LHZ 30.714500 -83.630203 0.000000
455A_TA_LHZ 30.742201 -83.026001 0.000000
456A_TA_LHZ 30.724800 -82.022301 0.000000
457A_TA_LHZ 30.619900 -81.556297 0.000000
526A_TA_LHZ 30.060900 -104.089798 0.000000
527A_TA_LHZ 30.145599 -103.611900 0.000000
528A_TA_LHZ 30.161501 -102.788002 0.000000
529A_TA_LHZ 30.124599 -102.220398 0.000000
530A_TA_LHZ 30.148899 -101.337898 0.000000
531A_TA_LHZ 30.164499 -100.546402 0.000000
532A_TA_LHZ 30.127800 -99.904900 0.000000
533A_TA_LHZ 30.071800 -99.035103 0.000000
534A_TA_LHZ 30.028400 -98.475304 0.000000
535A_TA_LHZ 30.028999 -97.571098 0.000000
536A_TA_LHZ 30.075600 -97.065201 0.000000
537A_TA_LHZ 30.079901 -96.315498 0.000000
538A_TA_LHZ 30.221901 -95.489998 0.000000
539A_TA_LHZ 30.108400 -94.723602 0.000000
540A_TA_LHZ 30.209299 -93.979599 0.000000
541A_TA_LHZ 30.059601 -93.187500 0.000000
542A_TA_LHZ 30.124701 -92.551300 0.000000
543A_TA_LHZ 30.085600 -91.855698 0.000000
544A_TA_LHZ 30.110001 -91.161201 0.000000
545A_TA_LHZ 30.044100 -90.489403 0.000000
546A_TA_LHZ 30.233000 -89.719101 0.000000
552A_TA_LHZ 30.132700 -85.293800 0.000000
553A_TA_LHZ 30.188999 -84.431702 0.000000
554A_TA_LHZ 30.084101 -83.683601 0.000000
555A_TA_LHZ 30.121201 -82.966599 0.000000
556A_TA_LHZ 30.001499 -82.405701 0.000000
557A_TA_LHZ 30.016001 -81.729103 0.000000
626A_TA_LHZ 29.554001 -104.133499 0.000000
627A_TA_LHZ 29.452801 -103.388702 0.000000
628A_TA_LHZ 29.486200 -102.888496 0.000000
631A_TA_LHZ 29.412300 -100.575897 0.000000
632A_TA_LHZ 29.507099 -99.786301 0.000000
633A_TA_LHZ 29.459101 -99.176598 0.000000
634A_TA_LHZ 29.381500 -98.351501 0.000000
635A_TA_LHZ 29.387699 -97.773598 0.000000
636A_TA_LHZ 29.481001 -97.056999 0.000000
637A_TA_LHZ 29.438999 -96.332397 0.000000
638A_TA_LHZ 29.419300 -95.448097 0.000000
645A_TA_LHZ 29.457300 -90.596603 0.000000
646A_TA_LHZ 29.583200 -89.824501 0.000000
655A_TA_LHZ 29.510700 -83.255203 0.000000
656A_TA_LHZ 29.368900 -82.534798 0.000000
657A_TA_LHZ 29.585199 -81.866501 0.000000
658A_TA_LHZ 29.422001 -81.257797 0.000000
732A_TA_LHZ 28.729200 -99.970703 0.000000
733A_TA_LHZ 28.719200 -99.293900 0.000000
734A_TA_LHZ 28.847300 -98.557602 0.000000
