MFT96 R U -1    65.00000    2.12851    0.06422 4585.65430     89.6 0.1055E-03    1.000000  -10.000000    1.000000   31.200001 0  7   66.62       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    65.00000    2.46135    0.08587 4585.65430     89.6 0.7540E-04    1.000000  -10.000000    1.000000   31.200001 0  8   56.38       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    65.00000    2.70468    0.10369 4585.65430     89.6 0.3562E-04    1.000000  -10.000000    1.000000   31.200001 0  9  -1.000       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    65.00000    2.07374    0.06096 4585.65430     89.6 0.3423E-04    1.000000  -10.000000    1.000000   31.200001 0 10   369.2       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    4.43712    0.25760 4585.65430     89.6 0.3869E-01    1.000000  -10.000000    1.000000   31.200001 0  1   60.05       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    2.35499    0.07257 4585.65430     89.6 0.3489E-03    1.000000  -10.000000    1.000000   31.200001 0  2   60.88       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    2.88077    0.10858 4585.65430     89.6 0.2320E-03    1.000000  -10.000000    1.000000   31.200001 0  3   61.63       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    3.10479    0.12613 4585.65430     89.6 0.2285E-03    1.000000  -10.000000    1.000000   31.200001 0  4   62.19       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    2.67717    0.09378 4585.65430     89.6 0.1765E-03    1.000000  -10.000000    1.000000   31.200001 0  5   62.46       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    2.09658    0.05751 4585.65430     89.6 0.1228E-03    1.000000  -10.000000    1.000000   31.200001 0  6   61.93       50.27     COMMENT: AEAA    -12345   2000   0  0  0
